1756801598677836544,2.87150,4.19596,-0.48311,0.47007,-0.47193,0.53050,-0.52430,0.73370,-0.07587,0.01931,
1756801598757823744,2.93426,4.19903,-0.48890,0.46882,-0.47414,0.53177,-0.52213,0.74591,-0.07063,0.04155,
1756801598837819136,2.99238,4.19133,-0.48908,-0.47473,0.46909,-0.52565,0.52752,0.85433,-0.08242,0.02585,
1756801598917834496,3.04873,4.18222,-0.48747,-0.47542,0.46948,-0.52471,0.52748,0.77739,-0.08902,0.01296,
1756801598997824768,3.12625,4.18705,-0.48258,0.47276,-0.47228,0.52742,-0.52467,0.78231,-0.06183,0.02208,
1756801599077826048,3.19011,4.17877,-0.48173,-0.47566,0.46962,-0.52401,0.52784,0.82932,-0.06049,0.03197,
1756801599157823488,3.25461,4.17389,-0.48370,0.47332,-0.47234,0.52642,-0.52512,0.77300,-0.05859,0.01499,
1756801599237835776,3.30711,4.16836,-0.48057,-0.47357,0.47218,-0.52520,0.52624,0.78942,-0.05833,0.00612,
1756801599317824000,3.36999,4.16307,-0.47885,-0.47280,0.47338,-0.52491,0.52615,0.77514,-0.05098,0.01180,
1756801599397823232,3.44698,4.15689,-0.48177,-0.47330,0.47377,-0.52394,0.52633,0.70732,-0.05802,0.00996,
1756801599477822720,3.51257,4.15487,-0.47481,0.47155,-0.47613,0.52549,-0.52421,0.80902,-0.05168,0.03274,
1756801599557828096,3.61637,4.15039,-0.47587,-0.47473,0.47344,-0.52250,0.52677,0.97456,-0.07857,0.03114,
1756801599637821184,3.66472,4.14125,-0.48060,-0.47535,0.47350,-0.52260,0.52605,0.83127,-0.07604,0.01982,
1756801599717822720,3.72542,4.13498,-0.47836,-0.47475,0.47416,-0.52330,0.52531,0.88479,-0.07966,0.00598,
1756801599797819904,3.79936,4.13247,-0.46903,-0.47510,0.47419,-0.52322,0.52503,0.86378,-0.05598,0.02596,
1756801599877820160,3.86423,4.12618,-0.46537,-0.47602,0.47467,-0.52191,0.52508,0.91618,-0.04895,0.02070,
1756801599957821696,3.92534,4.11204,-0.46288,0.47501,-0.47797,0.52357,-0.52132,0.81307,-0.07556,0.06150,
1756801600037839872,3.99830,4.10419,-0.46563,-0.48079,0.47519,-0.51875,0.52339,0.97114,-0.07794,0.03126,
1756801600117877248,4.05520,4.11050,-0.46325,-0.48453,0.47618,-0.51475,0.52299,0.89287,-0.05529,0.02477,
1756801600197860608,4.10845,4.10666,-0.45699,0.48376,-0.48137,0.51727,-0.51642,0.76383,-0.04957,0.04222,
1756801600277825792,4.17423,4.10335,-0.45720,0.48588,-0.48316,0.51593,-0.51410,0.82435,-0.02653,0.00948,
1756801600357824256,4.23834,4.09236,-0.46059,0.48685,-0.48478,0.51524,-0.51234,0.77826,-0.03193,0.01306,
1756801600437825536,4.30451,4.08971,-0.46091,-0.48971,0.48446,-0.51234,0.51283,0.86422,-0.03151,0.00776,
1756801600517844736,4.37651,4.09009,-0.45922,0.48701,-0.48964,0.51460,-0.50820,0.75402,0.00166,0.04507,
1756801600597837056,4.42478,4.07881,-0.46003,-0.49365,0.48507,-0.50806,0.51273,0.85046,-0.04108,0.00620,
1756801600677831424,4.48677,4.07767,-0.45592,-0.49179,0.48852,-0.50903,0.51028,0.72308,-0.00646,0.00072,
1756801600757831680,4.56026,4.06530,-0.45228,0.49009,-0.49413,0.51227,-0.50323,0.74905,-0.07370,0.03225,
1756801600837926144,4.61949,4.06494,-0.45258,0.49628,-0.49256,0.50727,-0.50375,0.75336,-0.03725,0.01167,
1756801600917832448,4.68328,4.06484,-0.44994,0.49911,-0.49574,0.50485,-0.50025,0.74633,-0.02323,0.01995,
1756801600997832704,4.75001,4.08359,-0.43983,0.50364,-0.49836,0.50044,-0.49754,0.77303,0.01706,0.03438,
1756801601077928960,4.80045,4.08725,-0.43909,0.50585,-0.50274,0.49877,-0.49254,0.71624,0.06605,0.04069,
1756801601157829376,4.85809,4.09283,-0.43846,0.51097,-0.50135,0.49224,-0.49523,0.78133,0.08187,0.03673,
1756801601237833728,4.93408,4.09096,-0.43594,0.51113,-0.50464,0.49075,-0.49320,0.78503,0.08286,0.02046,
1756801601317833984,5.00317,4.09395,-0.44103,0.51263,-0.50619,0.48795,-0.49283,0.77794,0.06454,0.01841,
1756801601397829376,5.06533,4.09555,-0.43179,0.50958,-0.51217,0.49125,-0.48650,0.80511,0.03599,0.01030,
1756801601477825536,5.13394,4.09946,-0.42713,0.51273,-0.51136,0.48885,-0.48646,0.82189,0.03866,0.02229,
1756801601557826048,5.20167,4.10268,-0.42730,0.51518,-0.51105,0.48720,-0.48585,0.89031,0.05930,0.00846,
1756801601637824256,5.27206,4.11295,-0.42086,0.51203,-0.51594,0.48954,-0.48165,0.83601,0.11984,0.04809,
1756801601717827584,5.35975,4.11841,-0.41075,0.51477,-0.51548,0.48518,-0.48363,0.94997,0.10223,0.04548,
1756801601797848832,5.44191,4.13772,-0.40475,0.51208,-0.51946,0.48575,-0.48164,0.87600,0.11543,0.03565,
1756801601877823232,5.49308,4.15040,-0.40595,0.51595,-0.51701,0.48145,-0.48446,0.90021,0.11093,0.05229,
1756801601957820672,5.56413,4.15744,-0.40247,0.51122,-0.52391,0.48707,-0.47638,0.83523,0.06857,0.04567,
1756801602037834752,5.63302,4.16265,-0.39932,0.51600,-0.52019,0.48461,-0.47781,0.87645,0.09112,0.03098,
1756801602117838080,5.69206,4.16951,-0.39613,0.51602,-0.52114,0.48531,-0.47604,0.88767,0.13392,0.04778,
1756801602197822464,5.77683,4.18641,-0.39106,0.52000,-0.51742,0.47959,-0.48152,0.89129,0.15339,0.02676,
1756801602277930752,5.84372,4.19586,-0.38699,0.51574,-0.52238,0.48265,-0.47769,0.79556,0.14084,0.04602,
1756801602357821184,5.91125,4.21021,-0.38068,0.51818,-0.52080,0.47939,-0.48005,0.82271,0.16527,0.07741,
1756801602437861376,5.95795,4.21961,-0.38004,0.51816,-0.52202,0.48001,-0.47812,0.84551,0.11149,0.05926,
1756801602517927680,6.03495,4.22726,-0.37786,0.52012,-0.52037,0.47957,-0.47823,0.77791,0.11362,0.06241,
1756801602597822208,6.07929,4.23421,-0.37367,0.52405,-0.51666,0.47714,-0.48039,0.83513,0.11416,0.04384,
1756801602677815552,6.14859,4.25174,-0.35605,0.52478,-0.51587,0.47577,-0.48179,0.73172,0.17044,0.06264,
1756801602757929728,6.18106,4.25601,-0.34671,0.52173,-0.51987,0.47833,-0.47826,0.72099,0.14585,0.10647,
1756801602837821952,6.24054,4.25659,-0.34084,0.52601,-0.51576,0.47440,-0.48193,0.73842,0.13940,0.09732,
1756801602917826304,6.29921,4.26703,-0.33510,0.52732,-0.51539,0.47246,-0.48280,0.80807,0.11507,0.08550,
1756801602997821696,6.35977,4.26898,-0.32958,0.52547,-0.51756,0.47580,-0.47919,0.73652,0.09329,0.08046,
1756801603077819136,6.42412,4.27559,-0.32418,0.52573,-0.51724,0.47670,-0.47836,0.75741,0.09969,0.07568,
1756801603157822464,6.49444,4.28091,-0.31882,0.52505,-0.51755,0.47726,-0.47821,0.67483,0.13815,0.08744,
1756801603237819648,6.56354,4.28832,-0.31695,0.52458,-0.51818,0.47704,-0.47827,0.78440,0.11776,0.09416,
1756801603318034944,6.62140,4.31935,-0.30843,0.52698,-0.51408,0.47371,-0.48333,0.72770,0.12429,0.06033,
1756801603397837312,6.66410,4.32663,-0.30243,0.52646,-0.51308,0.47419,-0.48448,0.77485,0.10421,0.06428,
1756801603477902592,6.74306,4.36005,-0.30278,0.52178,-0.51481,0.47940,-0.48259,0.77556,0.12125,0.05591,
1756801603557817856,6.81132,4.37296,-0.29856,0.52281,-0.51092,0.48042,-0.48458,0.78511,0.11523,0.05633,
1756801603637816320,6.86767,4.38802,-0.29102,0.51696,-0.51274,0.48649,-0.48289,0.71304,0.20991,0.08206,
1756801603717893632,6.93264,4.38596,-0.28101,0.51859,-0.50783,0.48464,-0.48817,0.83111,0.13445,0.10464,
1756801603797812992,7.05912,4.37762,-0.29016,0.51393,-0.50748,0.48864,-0.48946,0.81379,0.10142,0.04792,
1756801603877831168,7.10654,4.37993,-0.28547,0.51217,-0.50513,0.49110,-0.49127,0.85680,0.05385,0.04968,
1756801603957812480,7.19635,4.38473,-0.28349,0.50917,-0.50265,0.49466,-0.49336,0.75645,0.04794,0.05375,
1756801604037809920,7.28215,4.37964,-0.28686,0.50738,-0.49944,0.49748,-0.49563,0.82213,0.02038,0.04199,
1756801604117905152,7.36848,4.39152,-0.27883,0.50320,-0.49918,0.50126,-0.49633,0.85630,0.07362,0.07288,
1756801604197813504,7.42648,4.39923,-0.27432,0.50484,-0.49353,0.49920,-0.50236,0.84890,0.02455,0.06763,
1756801604277809920,7.49315,4.39809,-0.26759,0.50238,-0.49238,0.50189,-0.50327,0.80859,0.06651,0.04698,
1756801604357907200,7.55420,4.39716,-0.25659,0.49870,-0.49327,0.50546,-0.50249,0.81219,0.02790,0.06768,
1756801604437809408,7.63418,4.40117,-0.25200,0.49508,-0.49418,0.50794,-0.50267,0.76910,0.04104,0.05910,
1756801604517827840,7.69250,4.40534,-0.24530,0.49507,-0.49201,0.50833,-0.50442,0.77654,0.00275,0.05830,
1756801604597810176,7.75461,4.40592,-0.24219,-0.49619,0.48852,-0.50729,0.50774,0.84104,0.03829,0.04560,
1756801604677818368,7.81571,4.40890,-0.23645,0.49035,-0.49182,0.51205,-0.50544,0.73795,0.04171,0.06462,
1756801604757816832,7.88223,4.41097,-0.23075,0.49095,-0.48996,0.51195,-0.50677,0.80365,0.02334,0.06767,
1756801604837831168,7.94704,4.41275,-0.22631,-0.49373,0.48583,-0.50824,0.51175,0.90692,0.00131,0.06407,
1756801604917843456,8.03314,4.40386,-0.22800,0.48979,-0.48774,0.51257,-0.50940,0.87144,0.00304,0.05497,
1756801604997815808,8.11294,4.40469,-0.22281,0.48940,-0.48724,0.51246,-0.51036,0.95195,-0.00873,0.05659,
1756801605077814016,8.19284,4.40484,-0.21911,0.48880,-0.48671,0.51296,-0.51094,0.96872,0.00337,0.04643,
1756801605157832448,8.26895,4.40817,-0.22051,0.48420,-0.48998,0.51683,-0.50829,0.83572,0.01647,0.08612,
1756801605237975552,8.35709,4.41712,-0.22003,-0.48825,0.48574,-0.51228,0.51306,1.03335,0.03741,0.04772,
1756801605317815040,8.44210,4.41253,-0.21896,0.48686,-0.48646,0.51365,-0.51234,1.00147,-0.02365,0.03998,
1756801605397810176,8.50912,4.41109,-0.21248,0.48596,-0.48603,0.51460,-0.51264,1.00120,0.01729,0.04409,
1756801605477814528,8.59074,4.40962,-0.21034,0.48492,-0.48632,0.51626,-0.51169,1.03078,-0.04500,0.04092,
1756801605557985024,8.68508,4.40467,-0.21324,0.48570,-0.48497,0.51604,-0.51244,1.08837,-0.00235,0.02740,
1756801605637813248,8.75346,4.40695,-0.20428,0.48332,-0.48662,0.51718,-0.51199,0.84271,-0.01033,0.05203,
1756801605717811456,8.82391,4.40687,-0.19677,0.48258,-0.48703,0.51824,-0.51122,0.96272,0.01112,0.07274,
1756801605797808896,8.90338,4.41565,-0.19274,0.48269,-0.48664,0.51749,-0.51224,0.88770,0.01820,0.06707,
1756801605877810176,8.97331,4.41451,-0.18562,0.48324,-0.48559,0.51689,-0.51333,0.89093,-0.00876,0.05691,
1756801605957808640,9.04513,4.40885,-0.17815,0.48445,-0.48417,0.51717,-0.51325,0.92417,0.00151,0.04523,
1756801606037803776,9.12178,4.41251,-0.17332,0.48445,-0.48410,0.51620,-0.51429,1.00818,0.01378,0.05274,
1756801606117807104,9.20970,4.38714,-0.17912,0.48600,-0.48188,0.51604,-0.51507,0.89262,-0.05312,0.02060,
1756801606197818368,9.27543,4.38457,-0.16670,0.48366,-0.48388,0.51798,-0.51345,0.96160,-0.03161,0.06535,
1756801606277809920,9.36193,4.37982,-0.16253,0.48404,-0.48332,0.51829,-0.51330,0.97873,-0.04409,0.06344,
