1756801600677831424,4.49413,4.07019,-0.45435,-0.49176,0.48861,-0.50937,0.50988,
1756801600757831680,4.55911,4.06952,-0.45479,0.49003,-0.49412,0.51214,-0.50342,
1756801600837926144,4.62175,4.06658,-0.45172,0.49629,-0.49252,0.50723,-0.50382,
1756801600917832448,4.68871,4.08313,-0.44236,0.49903,-0.49632,0.50384,-0.50078,
1756801600997832704,4.73998,4.08509,-0.44124,0.50377,-0.49823,0.50029,-0.49769,
1756801601077928960,4.80100,4.08644,-0.44052,0.50576,-0.50266,0.49890,-0.49259,
1756801601157829376,4.87180,4.08497,-0.43824,0.51084,-0.50150,0.49263,-0.49482,
1756801601237833728,4.93957,4.08799,-0.44184,0.51096,-0.50484,0.49094,-0.49298,
1756801601317833984,4.99607,4.09140,-0.43418,0.51293,-0.50591,0.48790,-0.49286,
1756801601397829376,5.06802,4.09635,-0.42918,0.50955,-0.51217,0.49124,-0.48655,
1756801601477825536,5.13451,4.09903,-0.42828,0.51268,-0.51141,0.48886,-0.48645,
1756801601557826048,5.20127,4.10623,-0.42231,0.51532,-0.51100,0.48697,-0.48600,
1756801601637824256,5.28945,4.10978,-0.41330,0.51188,-0.51639,0.48955,-0.48131,
1756801601717827584,5.36928,4.12787,-0.40860,0.51459,-0.51554,0.48497,-0.48396,
1756801601797848832,5.42528,4.14123,-0.40968,0.51212,-0.51927,0.48570,-0.48185,
1756801601877823232,5.49000,4.15006,-0.40591,0.51602,-0.51697,0.48138,-0.48449,
1756801601957820672,5.56419,4.15665,-0.40268,0.51122,-0.52391,0.48715,-0.47630,
1756801602037834752,5.62081,4.16057,-0.39902,0.51640,-0.51986,0.48455,-0.47780,
1756801602117838080,5.70913,4.17365,-0.39510,0.51540,-0.52168,0.48535,-0.47608,
1756801602197822464,5.77336,4.18409,-0.39199,0.52014,-0.51733,0.47964,-0.48141,
1756801602277930752,5.84493,4.19860,-0.38506,0.51565,-0.52243,0.48252,-0.47785,
1756801602357821184,5.89086,4.20902,-0.38443,0.51869,-0.52042,0.47914,-0.48016,
1756801602437861376,5.97054,4.21889,-0.38252,0.51777,-0.52234,0.48027,-0.47794,
1756801602517927680,6.01729,4.22468,-0.37802,0.52047,-0.51990,0.47949,-0.47845,
1756801602597822208,6.08726,4.23913,-0.36220,0.52414,-0.51661,0.47692,-0.48055,
1756801602677815552,6.12038,4.24305,-0.35326,0.52553,-0.51525,0.47577,-0.48164,
1756801602757929728,6.18474,4.24659,-0.34686,0.52168,-0.51981,0.47885,-0.47786,
1756801602837821952,6.24005,4.25550,-0.34215,0.52604,-0.51571,0.47445,-0.48190,
1756801602917826304,6.29859,4.26161,-0.33657,0.52745,-0.51528,0.47268,-0.48255,
